"avg_price_per_room";"lead_time";"stays_in_weekend_nights";"stays_in_week_nights";"adults";"children";"babies";"meal";"country";"market_segment";"distribution_channel";"is_repeated_guest";"previous_cancellations";"previous_bookings_not_canceled";"reserved_room_type";"assigned_room_type";"booking_changes";"agent";"company";"days_in_waiting_list";"customer_type";"required_car_parking_spaces";"total_of_special_requests";"arrival_date";"arrival_date_num";"near_christmas";"near_new_years";"historical_adr"
30;74;1;2;1;0;0;"bed_and_breakfast";"prt";"direct";"direct";0;0;0;"a";"a";0;"not_applicable";"not_applicable";0;"transient";0;1;2017-01-09;2017.02191780822;0;0;47.2421336562366
30;74;1;2;1;0;0;"bed_and_breakfast";"prt";"direct";"direct";0;0;0;"a";"a";0;"not_applicable";"not_applicable";0;"transient";0;1;2017-01-09;2017.02191780822;0;0;47.2421336562366
30;74;1;2;1;0;0;"bed_and_breakfast";"prt";"direct";"direct";0;0;0;"a";"a";0;"not_applicable";"not_applicable";0;"transient";0;1;2017-01-09;2017.02191780822;0;0;47.2421336562366
35.11;3;1;2;2;0;0;"bed_and_breakfast";"gbr";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"charles_najera";"not_applicable";0;"transient";0;1;2017-01-09;2017.02191780822;0;0;47.2421336562366
39;5;1;3;1;0;0;"bed_and_breakfast";"prt";"direct";"direct";0;0;0;"a";"d";0;"alexander_drake";"not_applicable";0;"transient";0;0;2017-01-09;2017.02191780822;0;0;47.2421336562366
51.4;85;1;3;2;0;0;"breakfast_and_one_other_meal";"gbr";"online_travel_agent";"ta_to";0;0;0;"a";"c";0;"charles_najera";"not_applicable";0;"transient";0;2;2017-01-09;2017.02191780822;0;0;47.2421336562366
34;11;1;3;2;0;0;"bed_and_breakfast";"gbr";"offline_travel_agent";"ta_to";0;0;0;"a";"a";0;"ramalaan_al_musa";"not_applicable";0;"transient";0;0;2017-01-09;2017.02191780822;0;0;47.2421336562366
30;11;1;3;1;0;0;"bed_and_breakfast";"gbr";"offline_travel_agent";"ta_to";0;0;0;"a";"a";0;"ramalaan_al_musa";"not_applicable";0;"transient";0;0;2017-01-09;2017.02191780822;0;0;47.2421336562366
34;33;1;4;2;0;0;"bed_and_breakfast";"fra";"offline_travel_agent";"ta_to";0;0;0;"a";"c";0;"michael_mcdole";"not_applicable";0;"transient";0;0;2017-01-09;2017.02191780822;0;0;47.2421336562366
55.8;259;1;4;2;0;0;"bed_and_breakfast";"gbr";"online_travel_agent";"ta_to";0;0;0;"e";"e";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;2;2017-01-09;2017.02191780822;0;0;47.2421336562366
76;0;2;5;2;0;0;"bed_and_breakfast";"che";"direct";"direct";0;0;0;"f";"f";2;"not_applicable";"not_applicable";0;"transient";1;0;2017-01-09;2017.02191780822;0;0;47.2421336562366
70;0;2;5;2;0;0;"breakfast_and_one_other_meal";"esp";"offline_travel_agent";"ta_to";0;0;0;"a";"d";0;"ramalaan_al_musa";"not_applicable";0;"transient";0;0;2017-01-09;2017.02191780822;0;0;47.2421336562366
37.8;160;2;5;2;0;0;"bed_and_breakfast";"irl";"online_travel_agent";"ta_to";0;0;0;"a";"c";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;3;2017-01-09;2017.02191780822;0;0;47.2421336562366
47.8;160;2;5;2;0;0;"bed_and_breakfast";"irl";"online_travel_agent";"ta_to";0;0;0;"a";"d";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;3;2017-01-09;2017.02191780822;0;0;47.2421336562366
35;0;0;3;1;0;0;"bed_and_breakfast";"prt";"corporate";"corporate";1;0;8;"a";"d";0;"not_applicable";"davis_pbc";0;"transient";0;0;2017-01-10;2017.02465753425;0;0;46.3546771856233
35;0;0;1;1;0;0;"bed_and_breakfast";"prt";"corporate";"corporate";1;0;4;"a";"d";0;"not_applicable";"miller_and_company";0;"transient";0;0;2017-01-10;2017.02465753425;0;0;46.3546771856233
43;5;0;2;1;0;0;"bed_and_breakfast";"prt";"online_travel_agent";"ta_to";1;0;6;"a";"d";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-01-10;2017.02465753425;0;0;46.3546771856233
35;6;0;1;1;0;0;"bed_and_breakfast";"prt";"corporate";"corporate";1;0;4;"a";"d";0;"not_applicable";"fannings_and_company";0;"transient";0;1;2017-01-10;2017.02465753425;0;0;46.3546771856233
46.17;236;0;4;2;0;0;"bed_and_breakfast";"gbr";"direct";"direct";0;0;0;"d";"d";1;"not_applicable";"not_applicable";0;"transient";0;1;2017-01-10;2017.02465753425;0;0;46.3546771856233
48;1;0;2;2;0;0;"bed_and_breakfast";"prt";"online_travel_agent";"ta_to";1;0;1;"a";"d";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;2;2017-01-10;2017.02465753425;0;0;46.3546771856233
35;1;0;2;1;0;0;"bed_and_breakfast";"prt";"corporate";"corporate";1;0;1;"a";"a";0;"not_applicable";"venters_and_company";0;"transient";1;0;2017-01-10;2017.02465753425;0;0;46.3546771856233
42;5;0;1;1;0;0;"bed_and_breakfast";"prt";"corporate";"corporate";0;0;0;"a";"d";0;"not_applicable";"kent_pbc";0;"transient";1;0;2017-01-10;2017.02465753425;0;0;46.3546771856233
35;5;0;1;1;0;0;"bed_and_breakfast";"prt";"corporate";"corporate";0;0;0;"a";"d";1;"not_applicable";"kent_pbc";0;"transient";0;0;2017-01-10;2017.02465753425;0;0;46.3546771856233
43;1;0;1;1;0;0;"bed_and_breakfast";"prt";"online_travel_agent";"ta_to";0;0;0;"a";"d";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;2;2017-01-10;2017.02465753425;0;0;46.3546771856233
48;0;0;1;2;0;0;"bed_and_breakfast";"esp";"online_travel_agent";"ta_to";0;0;0;"a";"d";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;0;2017-01-10;2017.02465753425;0;0;46.3546771856233
48.6;1;0;1;1;0;0;"bed_and_breakfast";"prt";"corporate";"corporate";0;0;0;"d";"d";0;"not_applicable";"not_applicable";0;"transient";0;0;2017-01-10;2017.02465753425;0;0;46.3546771856233
43;0;0;1;1;0;0;"bed_and_breakfast";"bel";"online_travel_agent";"ta_to";0;0;0;"a";"d";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;0;2017-01-10;2017.02465753425;0;0;46.3546771856233
44;1;0;1;2;0;0;"bed_and_breakfast";"prt";"direct";"direct";0;0;0;"a";"a";0;"alexander_drake";"not_applicable";0;"transient";0;1;2017-01-10;2017.02465753425;0;0;46.3546771856233
64;0;0;2;2;0;0;"bed_and_breakfast";"prt";"direct";"direct";0;0;0;"e";"e";2;"not_applicable";"not_applicable";0;"transient";0;0;2017-01-10;2017.02465753425;0;0;46.3546771856233
64;0;0;2;2;0;0;"bed_and_breakfast";"prt";"direct";"direct";0;0;0;"a";"e";3;"not_applicable";"not_applicable";0;"transient";0;0;2017-01-10;2017.02465753425;0;0;46.3546771856233
39;0;0;2;1;0;0;"bed_and_breakfast";"prt";"direct";"direct";0;0;0;"a";"a";0;"not_applicable";"not_applicable";0;"transient";0;0;2017-01-10;2017.02465753425;0;0;46.3546771856233
34;6;0;3;2;0;0;"bed_and_breakfast";"prt";"offline_travel_agent";"ta_to";0;0;0;"a";"a";0;"evan_hale";"not_applicable";0;"transient_party";0;1;2017-01-10;2017.02465753425;0;0;46.3546771856233
34;6;0;3;2;0;0;"bed_and_breakfast";"prt";"offline_travel_agent";"ta_to";0;0;0;"a";"a";0;"evan_hale";"not_applicable";0;"transient_party";0;1;2017-01-10;2017.02465753425;0;0;46.3546771856233
34;6;0;3;2;0;0;"bed_and_breakfast";"prt";"offline_travel_agent";"ta_to";0;0;0;"a";"a";0;"evan_hale";"not_applicable";0;"transient_party";1;1;2017-01-10;2017.02465753425;0;0;46.3546771856233
34;6;0;3;2;0;0;"bed_and_breakfast";"prt";"offline_travel_agent";"ta_to";0;0;0;"a";"a";0;"evan_hale";"not_applicable";0;"transient_party";0;1;2017-01-10;2017.02465753425;0;0;46.3546771856233
34;6;0;3;2;0;0;"bed_and_breakfast";"prt";"offline_travel_agent";"ta_to";0;0;0;"a";"a";0;"evan_hale";"not_applicable";0;"transient_party";0;1;2017-01-10;2017.02465753425;0;0;46.3546771856233
34;6;0;3;2;0;0;"bed_and_breakfast";"prt";"offline_travel_agent";"ta_to";0;0;0;"a";"a";1;"evan_hale";"not_applicable";0;"transient_party";0;1;2017-01-10;2017.02465753425;0;0;46.3546771856233
34;6;0;3;2;0;0;"bed_and_breakfast";"prt";"offline_travel_agent";"ta_to";0;0;0;"a";"c";0;"evan_hale";"not_applicable";0;"transient_party";0;1;2017-01-10;2017.02465753425;0;0;46.3546771856233
44;0;0;3;2;0;0;"bed_and_breakfast";"prt";"direct";"direct";0;0;0;"a";"d";1;"not_applicable";"not_applicable";0;"transient";0;0;2017-01-10;2017.02465753425;0;0;46.3546771856233
34;6;0;3;2;0;0;"bed_and_breakfast";"prt";"offline_travel_agent";"ta_to";0;0;0;"a";"c";0;"evan_hale";"not_applicable";0;"transient_party";0;1;2017-01-10;2017.02465753425;0;0;46.3546771856233
38.4;8;0;4;2;0;0;"bed_and_breakfast";"ita";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"lia_nauth";"not_applicable";0;"transient";0;0;2017-01-10;2017.02465753425;0;0;46.3546771856233
37;66;0;4;1;0;0;"bed_and_breakfast";"gbr";"online_travel_agent";"ta_to";0;0;0;"a";"a";2;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-01-10;2017.02465753425;0;0;46.3546771856233
37;66;0;4;1;0;0;"bed_and_breakfast";"gbr";"online_travel_agent";"ta_to";0;0;0;"a";"c";2;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-01-10;2017.02465753425;0;0;46.3546771856233
37;66;0;4;1;0;0;"bed_and_breakfast";"gbr";"online_travel_agent";"ta_to";0;0;0;"a";"a";2;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-01-10;2017.02465753425;0;0;46.3546771856233
42;77;1;5;2;0;0;"bed_and_breakfast";"ita";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-01-10;2017.02465753425;0;0;46.3546771856233
50.96;83;4;10;1;0;0;"breakfast_and_one_other_meal";"gbr";"online_travel_agent";"ta_to";0;0;0;"d";"d";1;"kayla_ford";"not_applicable";0;"transient";0;0;2017-01-10;2017.02465753425;0;0;46.3546771856233
28.79;71;16;40;2;0;0;"bed_and_breakfast";"gbr";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"skye_fernandez";"not_applicable";0;"transient";0;0;2017-01-10;2017.02465753425;0;0;46.3546771856233
39;0;0;1;1;0;0;"bed_and_breakfast";"prt";"direct";"direct";1;0;1;"a";"a";0;"not_applicable";"not_applicable";0;"transient";0;0;2017-01-11;2017.02739726027;0;0;45.5867070982251
35;0;0;1;1;0;0;"bed_and_breakfast";"prt";"corporate";"corporate";1;1;23;"a";"d";0;"arhab_al_islam";"not_applicable";0;"transient";0;0;2017-01-11;2017.02739726027;0;0;45.5867070982251
30;1;0;2;1;0;0;"bed_and_breakfast";"prt";"offline_travel_agent";"ta_to";1;0;1;"a";"d";0;"michael_mcdole";"not_applicable";0;"group";0;0;2017-01-11;2017.02739726027;0;0;45.5867070982251
30;1;0;1;1;0;0;"bed_and_breakfast";"prt";"offline_travel_agent";"corporate";1;0;2;"a";"d";0;"michael_mcdole";"not_applicable";0;"transient";0;0;2017-01-11;2017.02739726027;0;0;45.5867070982251
44;0;0;1;2;0;0;"bed_and_breakfast";"nld";"direct";"direct";1;0;1;"a";"a";0;"not_applicable";"not_applicable";0;"transient";1;2;2017-01-11;2017.02739726027;0;0;45.5867070982251
44;0;0;1;2;0;0;"bed_and_breakfast";"prt";"direct";"direct";0;0;0;"a";"a";0;"not_applicable";"not_applicable";0;"transient";0;1;2017-01-11;2017.02739726027;0;0;45.5867070982251
43;2;0;1;1;0;0;"bed_and_breakfast";"prt";"online_travel_agent";"ta_to";0;0;0;"a";"d";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-01-11;2017.02739726027;0;0;45.5867070982251
68;0;0;1;2;0;0;"bed_and_breakfast";"prt";"online_travel_agent";"ta_to";0;0;0;"e";"e";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;0;2017-01-11;2017.02739726027;0;0;45.5867070982251
43;0;0;1;1;0;0;"bed_and_breakfast";"prt";"online_travel_agent";"ta_to";0;0;0;"a";"d";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;0;2017-01-11;2017.02739726027;0;0;45.5867070982251
68;0;0;1;2;0;0;"bed_and_breakfast";"gbr";"online_travel_agent";"ta_to";0;0;0;"e";"e";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-01-11;2017.02739726027;0;0;45.5867070982251
48;0;0;1;2;0;0;"bed_and_breakfast";"prt";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;0;2017-01-11;2017.02739726027;0;0;45.5867070982251
48;7;0;2;2;0;0;"bed_and_breakfast";"prt";"offline_travel_agent";"ta_to";0;0;0;"a";"a";0;"evan_hale";"not_applicable";0;"transient";2;1;2017-01-11;2017.02739726027;0;0;45.5867070982251
65;3;0;2;1;0;0;"bed_and_breakfast";"prt";"online_travel_agent";"ta_to";0;0;0;"d";"d";3;"devin_rivera_borrego";"not_applicable";0;"transient";1;1;2017-01-11;2017.02739726027;0;0;45.5867070982251
86;0;0;2;1;0;0;"breakfast_and_one_other_meal";"prt";"direct";"direct";0;0;0;"a";"e";2;"not_applicable";"not_applicable";0;"transient";1;0;2017-01-11;2017.02739726027;0;0;45.5867070982251
82;58;0;3;2;0;0;"breakfast_and_one_other_meal";"esp";"online_travel_agent";"ta_to";0;0;0;"d";"d";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;2;2017-01-11;2017.02739726027;0;0;45.5867070982251
44.41;55;0;3;2;0;0;"bed_and_breakfast";"gbr";"online_travel_agent";"ta_to";0;0;0;"e";"e";0;"charles_najera";"not_applicable";0;"transient";0;1;2017-01-11;2017.02739726027;0;0;45.5867070982251
38;7;0;1;1;0;0;"bed_and_breakfast";"prt";"corporate";"corporate";0;0;2;"a";"a";0;"not_applicable";"bennett_and_company";0;"transient";1;0;2017-01-12;2017.0301369863;0;0;44.9225301814666
35;1;0;1;1;0;0;"bed_and_breakfast";"prt";"corporate";"corporate";1;0;1;"a";"a";1;"not_applicable";"turner_pbc";0;"transient_party";0;0;2017-01-12;2017.0301369863;0;0;44.9225301814666
75;16;2;3;2;0;0;"bed_and_breakfast";"prt";"direct";"direct";1;0;1;"f";"f";0;"alexander_drake";"not_applicable";0;"transient_party";1;2;2017-01-12;2017.0301369863;0;0;44.9225301814666
43;3;0;1;1;0;0;"bed_and_breakfast";"prt";"online_travel_agent";"ta_to";1;0;2;"a";"d";0;"devin_rivera_borrego";"not_applicable";0;"transient_party";0;2;2017-01-12;2017.0301369863;0;0;44.9225301814666
50;3;0;1;1;0;0;"bed_and_breakfast";"prt";"online_travel_agent";"ta_to";1;0;2;"a";"d";0;"devin_rivera_borrego";"not_applicable";0;"transient_party";1;2;2017-01-12;2017.0301369863;0;0;44.9225301814666
38;7;0;1;1;0;0;"bed_and_breakfast";"prt";"corporate";"ta_to";1;0;1;"a";"a";0;"not_applicable";"afework_llc";0;"group";1;0;2017-01-12;2017.0301369863;0;0;44.9225301814666
40;13;0;2;2;0;0;"bed_and_breakfast";"prt";"direct";"corporate";1;0;3;"a";"d";0;"not_applicable";"not_applicable";0;"transient";0;0;2017-01-12;2017.0301369863;0;0;44.9225301814666
35;1;0;1;1;0;0;"bed_and_breakfast";"prt";"corporate";"corporate";1;0;4;"a";"d";0;"not_applicable";"boyd_and_company";0;"transient";0;0;2017-01-12;2017.0301369863;0;0;44.9225301814666
35;2;0;1;1;0;0;"bed_and_breakfast";"prt";"corporate";"corporate";1;0;8;"a";"d";0;"not_applicable";"lindauer_llc";0;"transient";0;0;2017-01-12;2017.0301369863;0;0;44.9225301814666
43;2;0;1;1;0;0;"bed_and_breakfast";"esp";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-01-12;2017.0301369863;0;0;44.9225301814666
43;1;0;1;1;0;0;"bed_and_breakfast";"prt";"online_travel_agent";"ta_to";0;0;0;"a";"d";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;0;2017-01-12;2017.0301369863;0;0;44.9225301814666
35;1;0;1;1;0;0;"bed_and_breakfast";"prt";"corporate";"corporate";0;0;0;"a";"a";1;"not_applicable";"turner_pbc";0;"transient_party";0;0;2017-01-12;2017.0301369863;0;0;44.9225301814666
44;0;0;1;2;0;0;"bed_and_breakfast";"prt";"direct";"direct";0;0;0;"a";"a";0;"not_applicable";"not_applicable";0;"transient";0;0;2017-01-12;2017.0301369863;0;0;44.9225301814666
39;0;0;1;1;0;0;"bed_and_breakfast";"chn";"direct";"direct";0;0;0;"a";"a";0;"not_applicable";"not_applicable";0;"transient";0;0;2017-01-12;2017.0301369863;0;0;44.9225301814666
39;0;0;1;1;0;0;"bed_and_breakfast";"chn";"direct";"direct";0;0;0;"a";"a";0;"not_applicable";"not_applicable";0;"transient";0;0;2017-01-12;2017.0301369863;0;0;44.9225301814666
35.11;0;0;1;2;0;0;"bed_and_breakfast";"esp";"online_travel_agent";"ta_to";0;0;0;"a";"d";0;"charles_najera";"not_applicable";0;"transient";0;1;2017-01-12;2017.0301369863;0;0;44.9225301814666
44;0;0;1;2;0;0;"bed_and_breakfast";"prt";"direct";"direct";0;0;0;"a";"a";0;"not_applicable";"not_applicable";0;"transient";0;1;2017-01-12;2017.0301369863;0;0;44.9225301814666
34;1;0;1;2;0;0;"bed_and_breakfast";"esp";"offline_travel_agent";"ta_to";0;0;0;"a";"a";0;"michael_mcdole";"not_applicable";0;"transient";0;0;2017-01-12;2017.0301369863;0;0;44.9225301814666
44;0;0;1;2;0;0;"bed_and_breakfast";"prt";"direct";"direct";0;0;0;"a";"a";0;"alexander_drake";"not_applicable";0;"transient";0;0;2017-01-12;2017.0301369863;0;0;44.9225301814666
42;74;0;1;2;0;0;"bed_and_breakfast";"bra";"online_travel_agent";"ta_to";0;0;0;"a";"d";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;2;2017-01-12;2017.0301369863;0;0;44.9225301814666
47;3;0;1;2;0;0;"bed_and_breakfast";"prt";"corporate";"corporate";0;0;0;"a";"d";0;"not_applicable";"mcchriston_pbc";0;"transient";1;1;2017-01-12;2017.0301369863;0;0;44.9225301814666
40;13;0;2;2;0;0;"bed_and_breakfast";"prt";"direct";"direct";0;0;0;"a";"d";0;"not_applicable";"not_applicable";0;"transient";0;1;2017-01-12;2017.0301369863;0;0;44.9225301814666
48;12;0;2;1;0;0;"bed_and_breakfast";"isr";"online_travel_agent";"ta_to";0;0;0;"a";"d";1;"devin_rivera_borrego";"not_applicable";0;"transient_party";0;2;2017-01-12;2017.0301369863;0;0;44.9225301814666
48;22;0;2;2;0;0;"bed_and_breakfast";"fra";"online_travel_agent";"ta_to";0;0;0;"a";"a";1;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-01-12;2017.0301369863;0;0;44.9225301814666
48;12;0;2;2;0;0;"bed_and_breakfast";"usa";"online_travel_agent";"ta_to";0;0;0;"a";"d";0;"devin_rivera_borrego";"not_applicable";0;"transient_party";0;2;2017-01-12;2017.0301369863;0;0;44.9225301814666
43;2;0;2;1;0;0;"bed_and_breakfast";"irl";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-01-12;2017.0301369863;0;0;44.9225301814666
53.06;52;0;3;2;0;0;"bed_and_breakfast";"gbr";"direct";"direct";0;0;0;"f";"f";0;"alexander_drake";"not_applicable";0;"transient_party";0;0;2017-01-12;2017.0301369863;0;0;44.9225301814666
53.06;52;0;3;2;0;0;"bed_and_breakfast";"gbr";"direct";"direct";0;0;0;"f";"f";0;"alexander_drake";"not_applicable";0;"transient_party";0;0;2017-01-12;2017.0301369863;0;0;44.9225301814666
48;10;0;3;2;0;0;"bed_and_breakfast";"che";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-01-12;2017.0301369863;0;0;44.9225301814666
53.4;8;0;3;2;0;0;"bed_and_breakfast";"gbr";"online_travel_agent";"ta_to";0;0;0;"f";"f";0;"charles_najera";"not_applicable";0;"transient";0;1;2017-01-12;2017.0301369863;0;0;44.9225301814666
31.45;2;0;3;1;0;0;"bed_and_breakfast";"gbr";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"charles_najera";"not_applicable";0;"transient";0;1;2017-01-12;2017.0301369863;0;0;44.9225301814666
65;0;0;3;2;0;0;"bed_and_breakfast";"mar";"online_travel_agent";"ta_to";0;0;0;"d";"d";0;"devin_rivera_borrego";"not_applicable";0;"transient";1;1;2017-01-12;2017.0301369863;0;0;44.9225301814666
42;48;1;3;2;0;0;"bed_and_breakfast";"irl";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-01-12;2017.0301369863;0;0;44.9225301814666
58;11;1;3;2;0;0;"bed_and_breakfast";"prt";"online_travel_agent";"ta_to";0;0;0;"d";"d";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;0;2017-01-12;2017.0301369863;0;0;44.9225301814666
49.9;127;2;3;2;0;0;"breakfast_and_one_other_meal";"gbr";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"charles_najera";"not_applicable";0;"transient";0;1;2017-01-12;2017.0301369863;0;0;44.9225301814666
49.7;108;2;5;1;0;0;"breakfast_and_one_other_meal";"fra";"offline_travel_agent";"ta_to";0;0;0;"a";"d";0;"michael_mcdole";"not_applicable";0;"transient";1;1;2017-01-12;2017.0301369863;0;0;44.9225301814666
47.76;109;2;6;2;0;0;"bed_and_breakfast";"nld";"direct";"direct";0;0;0;"d";"d";0;"not_applicable";"not_applicable";0;"transient";0;0;2017-01-12;2017.0301369863;0;0;44.9225301814666
84;0;0;2;2;0;0;"bed_and_breakfast";"null";"direct";"direct";0;0;0;"g";"g";0;"not_applicable";"not_applicable";0;"transient";0;0;2017-01-13;2017.03287671233;0;0;44.4971187471648
35;1;1;2;1;0;0;"bed_and_breakfast";"prt";"corporate";"ta_to";1;0;13;"a";"a";1;"not_applicable";"dupree_inc";0;"transient";0;1;2017-01-13;2017.03287671233;0;0;44.4971187471648
44;1;0;1;2;0;0;"bed_and_breakfast";"nld";"direct";"direct";1;0;0;"a";"a";0;"not_applicable";"not_applicable";0;"transient";0;1;2017-01-13;2017.03287671233;0;0;44.4971187471648
34.4;4;0;1;1;0;0;"bed_and_breakfast";"prt";"online_travel_agent";"ta_to";0;0;0;"a";"d";0;"lia_nauth";"not_applicable";0;"transient_party";0;0;2017-01-13;2017.03287671233;0;0;44.4971187471648
38.4;4;0;1;2;0;0;"bed_and_breakfast";"prt";"online_travel_agent";"ta_to";0;0;0;"a";"d";0;"lia_nauth";"not_applicable";0;"transient_party";0;0;2017-01-13;2017.03287671233;0;0;44.4971187471648
48;0;0;1;2;0;0;"bed_and_breakfast";"rus";"online_travel_agent";"ta_to";0;0;0;"a";"d";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-01-13;2017.03287671233;0;0;44.4971187471648
48;1;0;1;2;0;0;"bed_and_breakfast";"prt";"online_travel_agent";"ta_to";0;0;0;"a";"d";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-01-13;2017.03287671233;0;0;44.4971187471648
38.4;4;0;1;2;0;0;"bed_and_breakfast";"prt";"online_travel_agent";"ta_to";0;0;0;"a";"d";0;"lia_nauth";"not_applicable";0;"transient_party";0;0;2017-01-13;2017.03287671233;0;0;44.4971187471648
44;6;0;2;2;0;0;"bed_and_breakfast";"prt";"direct";"direct";0;0;0;"a";"a";0;"alexander_drake";"not_applicable";0;"transient";0;1;2017-01-13;2017.03287671233;0;0;44.4971187471648
44;6;0;2;2;0;0;"bed_and_breakfast";"prt";"direct";"direct";0;0;0;"a";"a";0;"alexander_drake";"not_applicable";0;"transient";0;1;2017-01-13;2017.03287671233;0;0;44.4971187471648
58;30;0;2;2;0;0;"bed_and_breakfast";"esp";"online_travel_agent";"ta_to";0;0;0;"d";"d";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-01-13;2017.03287671233;0;0;44.4971187471648
37.8;56;0;2;2;0;0;"bed_and_breakfast";"prt";"direct";"direct";0;0;0;"a";"d";0;"alexander_drake";"not_applicable";0;"transient";0;0;2017-01-13;2017.03287671233;0;0;44.4971187471648
43;3;0;2;1;0;0;"bed_and_breakfast";"pol";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-01-13;2017.03287671233;0;0;44.4971187471648
43;3;0;2;1;0;0;"bed_and_breakfast";"pol";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-01-13;2017.03287671233;0;0;44.4971187471648
34;0;1;2;2;0;0;"bed_and_breakfast";"esp";"offline_travel_agent";"ta_to";0;0;0;"a";"a";0;"michael_mcdole";"not_applicable";0;"transient";0;0;2017-01-13;2017.03287671233;0;0;44.4971187471648
79.33;3;1;2;2;0;0;"bed_and_breakfast";"prt";"direct";"direct";0;0;0;"e";"e";0;"alexander_drake";"not_applicable";0;"transient";1;2;2017-01-13;2017.03287671233;0;0;44.4971187471648
58;17;1;2;2;0;0;"bed_and_breakfast";"irl";"online_travel_agent";"ta_to";0;0;0;"d";"d";1;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-01-13;2017.03287671233;0;0;44.4971187471648
34.82;39;2;5;2;0;0;"bed_and_breakfast";"gbr";"online_travel_agent";"ta_to";0;0;0;"a";"e";0;"charles_najera";"not_applicable";0;"transient";0;1;2017-01-13;2017.03287671233;0;0;44.4971187471648
35;39;2;1;2;0;0;"bed_and_breakfast";"prt";"direct";"direct";0;0;0;"a";"e";0;"not_applicable";"not_applicable";0;"transient";0;0;2017-01-14;2017.03561643836;0;0;44.3866438543621
55;13;0;1;2;0;0;"bed_and_breakfast";"prt";"online_travel_agent";"ta_to";1;0;1;"a";"d";0;"devin_rivera_borrego";"not_applicable";0;"transient";1;4;2017-01-14;2017.03561643836;0;0;44.3866438543621
48;1;0;1;2;0;0;"bed_and_breakfast";"prt";"online_travel_agent";"ta_to";1;0;1;"a";"a";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-01-14;2017.03561643836;0;0;44.3866438543621
44;0;0;1;2;0;0;"bed_and_breakfast";"prt";"direct";"ta_to";1;0;1;"a";"a";0;"not_applicable";"not_applicable";0;"transient";0;1;2017-01-14;2017.03561643836;0;0;44.3866438543621
85;9;0;1;2;0;0;"breakfast_and_one_other_meal";"prt";"online_travel_agent";"ta_to";1;0;1;"a";"d";0;"devin_rivera_borrego";"not_applicable";0;"transient";1;3;2017-01-14;2017.03561643836;0;0;44.3866438543621
50;0;2;1;2;0;0;"bed_and_breakfast";"swe";"direct";"direct";1;0;0;"a";"a";1;"not_applicable";"not_applicable";0;"transient";1;0;2017-01-14;2017.03561643836;0;0;44.3866438543621
67;0;0;1;2;0;0;"bed_and_breakfast";"prt";"direct";"direct";1;0;0;"e";"e";1;"not_applicable";"not_applicable";0;"transient";1;0;2017-01-14;2017.03561643836;0;0;44.3866438543621
